,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2021-07-01,3488.647218,5489.279107672884,13720.535806132915,3488.647218,3488.647218,6116.229293999808,6116.229293999808,6116.229293999808,6116.229293999808,6116.229293999808,6116.229293999808,0.0,0.0,0.0,9604.876511999808
1,2021-10-01,2095.267200772603,4297.053588157604,12209.354624545029,2095.267200772603,2095.267200772603,6116.229293999551,6116.229293999551,6116.229293999551,6116.229293999551,6116.229293999551,6116.229293999551,0.0,0.0,0.0,8211.496494772155
2,2022-01-01,701.8871836947642,2934.5869214417758,10636.947247197431,701.8871836947642,701.8871836947642,6116.229294000232,6116.229294000232,6116.229294000232,6116.229294000232,6116.229294000232,6116.229294000232,0.0,0.0,0.0,6818.116477694995
3,2022-04-01,-661.2019635306442,13188.83252662741,21261.140175488854,-661.2019635306442,-661.2019635306442,17696.248961999583,17696.248961999583,17696.248961999583,17696.248961999583,17696.248961999583,17696.248961999583,0.0,0.0,0.0,17035.04699846894
4,2022-07-01,-2039.4365459405972,9847.146569708817,17723.724383315814,-2039.4365459405972,-2039.4365459405972,15954.763767205382,15954.763767205382,15954.763767205382,15954.763767205382,15954.763767205382,15954.763767205382,0.0,0.0,0.0,13915.327221264786
5,2022-10-01,-3432.816563148466,9024.934451613615,16407.581804755802,-3432.816563148466,-3432.816563148466,15954.763767166964,15954.763767166964,15954.763767166964,15954.763767166964,15954.763767166964,15954.763767166964,0.0,0.0,0.0,12521.947204018497
6,2023-01-01,-4826.196580223883,7068.099754755077,15097.297905381252,-4826.196580223883,-4826.196580223883,15954.763767149612,15954.763767149612,15954.763767149612,15954.763767149612,15954.763767149612,15954.763767149612,0.0,0.0,0.0,11128.56718692573
7,2023-04-01,-6189.285727325918,6021.047640236511,13494.355125868879,-6189.285727325918,-6189.285727325918,15783.107768838056,15783.107768838056,15783.107768838056,15783.107768838056,15783.107768838056,15783.107768838056,0.0,0.0,0.0,9593.822041512138
8,2023-07-01,-7567.520309395752,6265.213031015807,13991.706434468964,-7567.520309395752,-7567.520309395752,17696.248962000303,17696.248962000303,17696.248962000303,17696.248962000303,17696.248962000303,17696.248962000303,0.0,0.0,0.0,10128.728652604552
9,2023-09-30,-8945.754891465587,2988.904770476737,10611.938241503687,-8945.754907145183,-8945.754877649255,15954.76376715692,15954.76376715692,15954.76376715692,15954.76376715692,15954.76376715692,15954.76376715692,0.0,0.0,0.0,7009.008875691332
