,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2021-07-01,667.0261884,-393.9406877756435,976.895587039417,667.0261884,667.0261884,-386.5652152966201,-386.5652152966201,-386.5652152966201,-386.5652152966201,-386.5652152966201,-386.5652152966201,0.0,0.0,0.0,280.4609731033799
1,2021-10-01,818.9338152931506,-210.6314535255608,1142.7978809816052,818.9338152931506,818.9338152931506,-386.56521529208186,-386.56521529208186,-386.56521529208186,-386.56521529208186,-386.56521529208186,-386.56521529208186,0.0,0.0,0.0,432.3686000010687
2,2022-01-01,970.8414424763163,-161.98523762593805,1309.1439196467045,970.8414424763163,970.8414424763163,-386.56521530406974,-386.56521530406974,-386.56521530406974,-386.56521530406974,-386.56521530406974,-386.56521530406974,0.0,0.0,0.0,584.2762271722465
3,2022-04-01,1119.4467297872418,1620.0052803381734,2961.4117202923308,1119.4467297872418,1119.4467297872418,1129.8448073072946,1129.8448073072946,1129.8448073072946,1129.8448073072946,1129.8448073072946,1129.8448073072946,0.0,0.0,0.0,2249.2915370945366
4,2022-07-01,1269.703187236762,3883.536009480085,5318.368576820404,1269.703187236762,1269.703187236762,3311.949817003323,3311.949817003323,3311.949817003323,3311.949817003323,3311.949817003323,3311.949817003323,0.0,0.0,0.0,4581.653004240085
5,2022-10-01,1421.6108147839338,4044.8513461621724,5515.934933726738,1421.6108147839338,1421.6108147839338,3311.9498169982926,3311.9498169982926,3311.9498169982926,3311.9498169982926,3311.9498169982926,3311.9498169982926,0.0,0.0,0.0,4733.560631782227
6,2023-01-01,1573.5184426690264,4148.966402779715,5559.059143569496,1573.5184426690264,1573.5184426690264,3311.94981699602,3311.94981699602,3311.94981699602,3311.94981699602,3311.94981699602,3311.94981699602,0.0,0.0,0.0,4885.468259665046
7,2023-04-01,1722.1237305409377,7319.583523049891,8802.505807875068,1722.1237305409377,1722.1237305409377,6340.364239002366,6340.364239002366,6340.364239002366,6340.364239002366,6340.364239002366,6340.364239002366,0.0,0.0,0.0,8062.487969543304
8,2023-07-01,1872.3801882780924,2327.1804763704886,3752.4035447675674,1872.3801882780924,1872.3801882780924,1129.844807294621,1129.844807294621,1129.844807294621,1129.844807294621,1129.844807294621,1129.844807294621,0.0,0.0,0.0,3002.2249955727134
9,2023-09-30,2022.6366460152472,4633.026620848893,6051.842132275816,2022.63663866817,2022.6366527175235,3311.9498169969775,3311.9498169969775,3311.9498169969775,3311.9498169969775,3311.9498169969775,3311.9498169969775,0.0,0.0,0.0,5334.586463012225
