,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,1931.4013599999998,3031.714429266857,9743.942830102016,1931.4013599999998,1931.4013599999998,4501.313236004486,4501.313236004486,4501.313236004486,4501.313236004486,4501.313236004486,4501.313236004486,0.0,0.0,0.0,6432.714596004485
1,2021-01-01,1704.7332000797605,2689.144397224889,9206.803401324756,1704.7332000797605,1704.7332000797605,4501.313236002519,4501.313236002519,4501.313236002519,4501.313236002519,4501.313236002519,4501.313236002519,0.0,0.0,0.0,6206.04643608228
2,2021-04-01,1482.9926086397209,5594.03267440018,12300.599224784484,1482.9926086397209,1482.9926086397209,7458.269363998847,7458.269363998847,7458.269363998847,7458.269363998847,7458.269363998847,7458.269363998847,0.0,0.0,0.0,8941.261972638567
3,2021-07-01,1258.7882329963136,6895.528116989791,13568.181776686375,1258.7882329963136,1258.7882329963136,8982.5068339967,8982.5068339967,8982.5068339967,8982.5068339967,8982.5068339967,8982.5068339967,0.0,0.0,0.0,10241.295066993014
4,2021-10-01,1032.1200730804612,6750.342397303328,13281.394815623438,1032.1200730804612,1032.1200730804612,8982.506833992271,8982.506833992271,8982.506833992271,8982.506833992271,8982.506833992271,8982.506833992271,0.0,0.0,0.0,10014.626907072732
5,2022-01-01,805.4519132757304,6591.934996611526,13279.83190065882,805.4519132757304,805.4519132757304,8982.506834003976,8982.506834003976,8982.506834003976,8982.506834003976,8982.506834003976,8982.506834003976,0.0,0.0,0.0,9787.958747279707
6,2022-04-01,583.7113223066644,7585.037913187751,14317.673989331743,583.7113223066644,583.7113223066644,10265.085445992878,10265.085445992878,10265.085445992878,10265.085445992878,10265.085445992878,10265.085445992878,0.0,0.0,0.0,10848.796768299542
7,2022-07-01,359.50694660504433,4273.231516696738,11120.64211916401,359.50694660504433,359.50694660504433,7458.26936400281,7458.26936400281,7458.26936400281,7458.26936400281,7458.26936400281,7458.26936400281,0.0,0.0,0.0,7817.776310607855
8,2022-10-01,132.8387861751083,4293.537864278702,10957.996727740221,132.8387861751083,132.8387861751083,7458.269363998557,7458.269363998557,7458.269363998557,7458.269363998557,7458.269363998557,7458.269363998557,0.0,0.0,0.0,7591.108150173665
9,2023-01-01,-93.8293744499164,4147.0307503622225,10522.180947941242,-93.8293744499164,-93.8293744499164,7458.269363996635,7458.269363996635,7458.269363996635,7458.269363996635,7458.269363996635,7458.269363996635,0.0,0.0,0.0,7364.439989546719
10,2023-04-01,-315.56996636570096,824.8535420076529,7202.301290406279,-315.56996636570096,-315.56996636570096,4501.313236002001,4501.313236002001,4501.313236002001,4501.313236002001,4501.313236002001,4501.313236002001,0.0,0.0,0.0,4185.7432696363
11,2023-07-01,-539.7743426361059,6631.745494040479,13063.207491089632,-539.7743426361059,-539.7743426361059,10265.085446005252,10265.085446005252,10265.085446005252,10265.085446005252,10265.085446005252,10265.085446005252,0.0,0.0,0.0,9725.311103369146
12,2023-09-30,-763.9787189065103,3333.1189313478985,10309.051028836206,-763.9787279436142,-763.9787100510368,7458.269363997443,7458.269363997443,7458.269363997443,7458.269363997443,7458.269363997443,7458.269363997443,0.0,0.0,0.0,6694.290645090933
