,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,30184.39964,68491.71297979033,146502.2592721412,30184.39964,30184.39964,78018.53873603641,78018.53873603641,78018.53873603641,78018.53873603641,78018.53873603641,78018.53873603641,0.0,0.0,0.0,108202.93837603641
1,2021-01-01,25403.19787457627,62530.801886926994,141739.63182894443,25403.19787457627,25403.19787457627,78018.53873602045,78018.53873602045,78018.53873602045,78018.53873602045,78018.53873602045,78018.53873602045,0.0,0.0,0.0,103421.73661059672
2,2021-04-01,20725.935259016038,99875.33713114898,180862.4577426959,20725.935259016038,20725.935259016038,119501.40534399066,119501.40534399066,119501.40534399066,119501.40534399066,119501.40534399066,119501.40534399066,0.0,0.0,0.0,140227.34060300668
3,2021-07-01,15996.703002743447,114011.18113636303,195783.32077843134,15996.703002743447,15996.703002743447,137616.9363747537,137616.9363747537,137616.9363747537,137616.9363747537,137616.9363747537,137616.9363747537,0.0,0.0,0.0,153613.63937749717
4,2021-10-01,11215.501181825714,107138.14860938113,187295.98493983145,11215.501181825714,11215.501181825714,137616.93637469158,137616.93637469158,137616.93637469158,137616.93637469158,137616.93637469158,137616.93637469158,0.0,0.0,0.0,148832.43755651728
5,2022-01-01,6434.299320743097,102026.04109288366,184778.68100560698,6434.299320743097,6434.299320743097,137616.93637485575,137616.93637485575,137616.93637485575,137616.93637485575,137616.93637485575,137616.93637485575,0.0,0.0,0.0,144051.23569559885
6,2022-04-01,1757.0366401994552,111862.48939549112,192053.55537101754,1757.0366401994552,1757.0366401994552,148031.45922510012,148031.45922510012,148031.45922510012,148031.45922510012,148031.45922510012,148031.45922510012,0.0,0.0,0.0,149788.49586529957
7,2022-07-01,-2972.195660865435,78914.03418699441,157022.79547679322,-2972.195660865435,-2972.195660865435,119501.40534402286,119501.40534402286,119501.40534402286,119501.40534402286,119501.40534402286,119501.40534402286,0.0,0.0,0.0,116529.20968315743
8,2022-10-01,-7753.397534897146,72464.57927779634,152368.69892078883,-7753.397534897146,-7753.397534897146,119501.4053439883,119501.4053439883,119501.4053439883,119501.4053439883,119501.4053439883,119501.4053439883,0.0,0.0,0.0,111748.00780909116
9,2023-01-01,-12534.599363814483,67745.8319369265,145692.67180774326,-12534.599363814483,-12534.599363814483,119501.4053439727,119501.4053439727,119501.4053439727,119501.4053439727,119501.4053439727,119501.4053439727,0.0,0.0,0.0,106966.80598015821
10,2023-04-01,-17211.862022537956,20342.57060472481,99469.1675510851,-17211.862022537956,-17211.862022537956,78018.53873601624,78018.53873601624,78018.53873601624,78018.53873601624,78018.53873601624,78018.53873601624,0.0,0.0,0.0,60806.676713478286
11,2023-07-01,-21941.094266358363,86397.61906658385,163427.63000940735,-21941.094266358363,-21941.094266358363,148031.4592252737,148031.4592252737,148031.4592252737,148031.4592252737,148031.4592252737,148031.4592252737,0.0,0.0,0.0,126090.36495891534
12,2023-09-30,-26670.32651017876,52863.2488574674,130499.20689397067,-26670.326661582552,-26670.32638484042,119501.40534397923,119501.40534397923,119501.40534397923,119501.40534397923,119501.40534397923,119501.40534397923,0.0,0.0,0.0,92831.07883380048
