,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2021-07-01,149.09863850000002,-165.5519499223679,1655.857454967499,149.09863850000002,149.09863850000002,609.7600954975356,609.7600954975356,609.7600954975356,609.7600954975356,609.7600954975356,609.7600954975356,0.0,0.0,0.0,758.8587339975356
1,2021-10-01,226.04768866438354,-56.33619602186771,1722.9875948229824,226.04768866438354,226.04768866438354,609.7600954942271,609.7600954942271,609.7600954942271,609.7600954942271,609.7600954942271,609.7600954942271,0.0,0.0,0.0,835.8077841586107
2,2022-01-01,302.99673887844574,27.943113430063143,1795.1959883649695,302.99673887844574,302.99673887844574,609.7600955029668,609.7600955029668,609.7600955029668,609.7600955029668,609.7600955029668,609.7600955029668,0.0,0.0,0.0,912.7568343814125
3,2022-04-01,378.2729835828932,410.94892834957346,2225.343539291088,378.2729835828932,378.2729835828932,884.864015494682,884.864015494682,884.864015494682,884.864015494682,884.864015494682,884.864015494682,0.0,0.0,0.0,1263.1369990775752
4,2022-07-01,454.38563084347,1219.9013221143643,2884.9841234271935,454.38563084347,454.38563084347,1555.128934500603,1555.128934500603,1555.128934500603,1555.128934500603,1555.128934500603,1555.128934500603,0.0,0.0,0.0,2009.514565344073
5,2022-10-01,531.3346807809821,1145.5356020151326,2901.241506133523,531.3346807809821,531.3346807809821,1555.1289344996903,1555.1289344996903,1555.1289344996903,1555.1289344996903,1555.1289344996903,1555.1289344996903,0.0,0.0,0.0,2086.4636152806725
6,2023-01-01,608.2837307503294,1289.2272475306356,3033.0108623705137,608.2837307503294,608.2837307503294,1555.128934499278,1555.128934499278,1555.128934499278,1555.128934499278,1555.128934499278,1555.128934499278,0.0,0.0,0.0,2163.4126652496075
7,2023-04-01,683.5599754048528,-851.0493207458792,934.9367819609353,683.5599754048528,683.5599754048528,-652.7468654995712,-652.7468654995712,-652.7468654995712,-652.7468654995712,-652.7468654995712,-652.7468654995712,0.0,0.0,0.0,30.813109905281635
8,2023-07-01,759.6726227777598,832.5943002324598,2492.3770427111326,759.6726227777598,759.6726227777598,884.8640155039217,884.8640155039217,884.8640155039217,884.8640155039217,884.8640155039217,884.8640155039217,0.0,0.0,0.0,1644.5366382816815
9,2023-09-30,835.7852701506669,1438.7696473801245,3271.9403304243333,835.7852670042633,835.7852731658165,1555.128934499452,1555.128934499452,1555.128934499452,1555.128934499452,1555.128934499452,1555.128934499452,0.0,0.0,0.0,2390.914204650119
