,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,2125.093329,175.0183464873108,10717.482412350046,2125.093329,2125.093329,3254.5195739745313,3254.5195739745313,3254.5195739745313,3254.5195739745313,3254.5195739745313,3254.5195739745313,0.0,0.0,0.0,5379.612902974532
1,2021-01-01,2240.838476120638,236.9911056229795,10756.99179035347,2240.838476120638,2240.838476120638,3254.5195739856963,3254.5195739856963,3254.5195739856963,3254.5195739856963,3254.5195739856963,3254.5195739856963,0.0,0.0,0.0,5495.358050106334
2,2021-04-01,2354.067426093949,4913.861079383478,14842.914899501871,2354.067426093949,2354.067426093949,7581.87102600655,7581.87102600655,7581.87102600655,7581.87102600655,7581.87102600655,7581.87102600655,0.0,0.0,0.0,9935.9384521005
3,2021-07-01,2468.5544771285486,12408.354692143062,22722.365809773473,2468.5544771285486,2468.5544771285486,15123.228641995169,15123.228641995169,15123.228641995169,15123.228641995169,15123.228641995169,15123.228641995169,0.0,0.0,0.0,17591.783119123716
4,2021-10-01,2584.29962745744,12543.334555609901,22716.048998991446,2584.29962745744,2584.29962745744,15123.228641988684,15123.228641988684,15123.228641988684,15123.228641988684,15123.228641988684,15123.228641988684,0.0,0.0,0.0,17707.528269446124
5,2022-01-01,2699.4990143241575,12482.072532632716,22809.559239184782,2699.4990143241575,2699.4990143241575,15123.228642005814,15123.228642005814,15123.228642005814,15123.228642005814,15123.228642005814,15123.228642005814,0.0,0.0,0.0,17822.72765632997
6,2022-04-01,2812.1940679220966,5656.567498225567,15826.910286802187,2812.1940679220966,2812.1940679220966,7841.005397989577,7841.005397989577,7841.005397989577,7841.005397989577,7841.005397989577,7841.005397989577,0.0,0.0,0.0,10653.199465911674
7,2022-07-01,2926.141287559591,4897.4071008033925,15657.554149524054,2926.141287559591,2926.141287559591,7581.87102598404,7581.87102598404,7581.87102598404,7581.87102598404,7581.87102598404,7581.87102598404,0.0,0.0,0.0,10508.012313543632
8,2022-10-01,3041.3406728753566,5036.889029472693,15829.885406694162,3041.3406728753566,3041.3406728753566,7581.871026008199,7581.871026008199,7581.871026008199,7581.871026008199,7581.871026008199,7581.871026008199,0.0,0.0,0.0,10623.211698883555
9,2023-01-01,3156.540057823448,5521.802621623988,15979.388551961374,3156.540057823448,3156.540057823448,7581.871026019112,7581.871026019112,7581.871026019112,7581.871026019112,7581.871026019112,7581.871026019112,0.0,0.0,0.0,10738.41108384256
10,2023-04-01,3269.2351083161457,1634.5229617144264,11939.797559887344,3269.2351083161457,3269.2351083161457,3254.5195739886444,3254.5195739886444,3254.5195739886444,3254.5195739886444,3254.5195739886444,3254.5195739886444,0.0,0.0,0.0,6523.754682304791
11,2023-07-01,3383.1823260365404,6268.883832792491,15974.125529899116,3383.1823260365404,3383.1823260365404,7841.005398007687,7841.005398007687,7841.005398007687,7841.005398007687,7841.005398007687,7841.005398007687,0.0,0.0,0.0,11224.187724044228
12,2023-09-30,3497.129543756936,5689.188923350004,16538.761550392435,3497.0854054214237,3497.176361617729,7581.871026014514,7581.871026014514,7581.871026014514,7581.871026014514,7581.871026014514,7581.871026014514,0.0,0.0,0.0,11079.000569771451
