,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,344.379904,844.0497928383273,1677.6464736073492,344.379904,344.379904,919.8777743983374,919.8777743983374,919.8777743983374,919.8777743983374,919.8777743983374,919.8777743983374,0.0,0.0,0.0,1264.2576783983372
1,2021-01-01,347.8089186991027,850.2612021942347,1733.530849366346,347.8089186991027,347.8089186991027,919.8777743990662,919.8777743990662,919.8777743990662,919.8777743990662,919.8777743990662,919.8777743990662,0.0,0.0,0.0,1267.686693098169
2,2021-04-01,351.16338958658815,1138.4866452210206,2001.3840310362425,351.16338958658815,351.16338958658815,1209.8644296004272,1209.8644296004272,1209.8644296004272,1209.8644296004272,1209.8644296004272,1209.8644296004272,0.0,0.0,0.0,1561.0278191870154
3,2021-07-01,354.55513238964784,1856.7900589532499,2710.2849274325786,354.55513238964784,354.55513238964784,1928.080178599676,1928.080178599676,1928.080178599676,1928.080178599676,1928.080178599676,1928.080178599676,0.0,0.0,0.0,2282.635310989324
4,2021-10-01,357.984147155078,1860.0722508950582,2693.4637972990995,357.984147155078,357.984147155078,1928.0801785992417,1928.0801785992417,1928.0801785992417,1928.0801785992417,1928.0801785992417,1928.0801785992417,0.0,0.0,0.0,2286.0643257543197
5,2022-01-01,361.4131618993045,1852.0020870568235,2695.9491233189356,361.4131618993045,361.4131618993045,1928.0801786003897,1928.0801786003897,1928.0801786003897,1928.0801786003897,1928.0801786003897,1928.0801786003897,0.0,0.0,0.0,2289.493340499694
6,2022-04-01,364.76763291377557,1395.3520280224889,2229.907414377568,364.76763291377557,364.76763291377557,1452.6932173993016,1452.6932173993016,1452.6932173993016,1452.6932173993016,1452.6932173993016,1452.6932173993016,0.0,0.0,0.0,1817.4608503130771
7,2022-07-01,368.1593758879275,1172.0138320455374,1979.9958795160846,368.1593758879275,368.1593758879275,1209.864429598958,1209.864429598958,1209.864429598958,1209.864429598958,1209.864429598958,1209.864429598958,0.0,0.0,0.0,1578.0238054868855
8,2022-10-01,371.58839067052685,1157.789873039444,1994.9392904866586,371.58839067052685,371.58839067052685,1209.864429600535,1209.864429600535,1209.864429600535,1209.864429600535,1209.864429600535,1209.864429600535,0.0,0.0,0.0,1581.452820271062
9,2023-01-01,375.0174054576278,1160.658510881057,1996.5506308074457,375.0174054576278,375.0174054576278,1209.8644296012474,1209.8644296012474,1209.8644296012474,1209.8644296012474,1209.8644296012474,1209.8644296012474,0.0,0.0,0.0,1584.8818350588751
10,2023-04-01,378.37187644500915,850.8440507926726,1683.049724447195,378.37187644500915,378.37187644500915,919.8777743992584,919.8777743992584,919.8777743992584,919.8777743992584,919.8777743992584,919.8777743992584,0.0,0.0,0.0,1298.2496508442675
11,2023-07-01,381.7636193322503,1408.1284244618796,2295.5232241955896,381.7636193322503,381.7636193322503,1452.693217400515,1452.693217400515,1452.693217400515,1452.693217400515,1452.693217400515,1452.693217400515,0.0,0.0,0.0,1834.4568367327654
12,2023-09-30,385.15536221949145,1183.6698727446098,2027.1676441386733,385.15536052165703,385.1553637522871,1209.8644296009475,1209.8644296009475,1209.8644296009475,1209.8644296009475,1209.8644296009475,1209.8644296009475,0.0,0.0,0.0,1595.019791820439
