,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,3070.374957,12417.293995491911,15270.544489834443,3070.374957,3070.374957,10788.293311917596,10788.293311917596,10788.293311917596,10788.293311917596,10788.293311917596,10788.293311917596,0.0,0.0,0.0,13858.668268917596
1,2021-01-01,2566.8375350338983,12073.702872269769,14661.2067201078,2566.8375350338983,2566.8375350338983,10788.293311918651,10788.293311918651,10788.293311918651,10788.293311918651,10788.293311918651,10788.293311918651,0.0,0.0,0.0,13355.13084695255
2,2021-04-01,2074.2465789712182,11889.997662785507,14525.934982102966,2074.2465789712182,2074.2465789712182,11162.987119080619,11162.987119080619,11162.987119080619,11162.987119080619,11162.987119080619,11162.987119080619,0.0,0.0,0.0,13237.233698051838
3,2021-07-01,1576.1823902772476,13908.222841329674,16540.05842858771,1576.1823902772476,1576.1823902772476,13688.924962409581,13688.924962409581,13688.924962409581,13688.924962409581,13688.924962409581,13688.924962409581,0.0,0.0,0.0,15265.107352686828
4,2021-10-01,1072.6449689482704,13464.684767943332,16069.925901035664,1072.6449689482704,1072.6449689482704,13688.924962409023,13688.924962409023,13688.924962409023,13688.924962409023,13688.924962409023,13688.924962409023,0.0,0.0,0.0,14761.569931357293
5,2022-01-01,569.107546904503,12906.819975414297,15604.039570890413,569.107546904503,569.107546904503,13688.924962410505,13688.924962410505,13688.924962410505,13688.924962410505,13688.924962410505,13688.924962410505,0.0,0.0,0.0,14258.032509315008
6,2022-04-01,76.48958815886243,11766.963152547009,14382.356075530119,76.48958815886243,76.48958815886243,13001.745262589098,13001.745262589098,13001.745262589098,13001.745262589098,13001.745262589098,13001.745262589098,0.0,0.0,0.0,13078.23485074796
7,2022-07-01,-421.60190355368104,9377.388229089383,12162.128962369448,-421.60190355368104,-421.60190355368104,11162.987119078494,11162.987119078494,11162.987119078494,11162.987119078494,11162.987119078494,11162.987119078494,0.0,0.0,0.0,10741.385215524813
8,2022-10-01,-925.1669287402894,8850.976026299153,11570.933067732874,-925.1669287402894,-925.1669287402894,11162.987119080775,11162.987119080775,11162.987119080775,11162.987119080775,11162.987119080775,11162.987119080775,0.0,0.0,0.0,10237.820190340486
9,2023-01-01,-1428.7319543847345,8401.634251878442,11012.644902436145,-1428.7319543847345,-1428.7319543847345,11162.987119081803,11162.987119081803,11162.987119081803,11162.987119081803,11162.987119081803,11162.987119081803,0.0,0.0,0.0,9734.255164697068
10,2023-04-01,-1921.349914254299,7496.214971820635,10234.6998613983,-1921.349914254299,-1921.349914254299,10788.293311918931,10788.293311918931,10788.293311918931,10788.293311918931,10788.293311918931,10788.293311918931,0.0,0.0,0.0,8866.943397664632
11,2023-07-01,-2419.441407011304,9284.105447451635,11970.196206794937,-2419.441407011304,-2419.441407011304,13001.745262590666,13001.745262590666,13001.745262590666,13001.745262590666,13001.745262590666,13001.745262590666,0.0,0.0,0.0,10582.303855579363
12,2023-09-30,-2917.532899768308,6807.437735741942,9575.291434726243,-2917.5349249142537,-2917.5307578648976,11162.987119081372,11162.987119081372,11162.987119081372,11162.987119081372,11162.987119081372,11162.987119081372,0.0,0.0,0.0,8245.454219313064
