,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,31441.368689999996,81701.0642877819,148970.85792248277,31441.368689999996,31441.368689999996,84366.66989502883,84366.66989502883,84366.66989502883,84366.66989502883,84366.66989502883,84366.66989502883,0.0,0.0,0.0,115808.03858502881
1,2021-01-01,31770.207980933596,84178.62091776621,151330.55906618582,31770.207980933596,31770.207980933596,84366.66989510386,84366.66989510386,84366.66989510386,84366.66989510386,84366.66989510386,84366.66989510386,0.0,0.0,0.0,116136.87787603746
2,2021-04-01,32091.898567942913,131720.06200889839,204538.09043361057,32091.898567942913,32091.898567942913,135173.180096444,135173.180096444,135173.180096444,135173.180096444,135173.180096444,135173.180096444,0.0,0.0,0.0,167265.0786643869
3,2021-07-01,32417.163478117345,166902.18519408515,236171.29276046544,32417.163478117345,32417.163478117345,167372.5884719433,167372.5884719433,167372.5884719433,167372.5884719433,167372.5884719433,167372.5884719433,0.0,0.0,0.0,199789.75195006066
4,2021-10-01,32746.00272755779,166201.20439785667,236381.94126338704,32746.00272755779,32746.00272755779,167372.58847186717,167372.58847186717,167372.58847186717,167372.58847186717,167372.58847186717,167372.58847186717,0.0,0.0,0.0,200118.59119942496
5,2022-01-01,33074.841990869434,166603.5482552229,235013.1212059322,33074.841990869434,33074.841990869434,167372.58847206828,167372.58847206828,167372.58847206828,167372.58847206828,167372.58847206828,167372.58847206828,0.0,0.0,0.0,200447.43046293771
6,2022-04-01,33396.53258575261,118503.25602955012,186074.382606951,33396.53258575261,33396.53258575261,118425.60718427761,118425.60718427761,118425.60718427761,118425.60718427761,118425.60718427761,118425.60718427761,0.0,0.0,0.0,151822.13977003022
7,2022-07-01,33721.797341503654,133515.78989376154,200186.38903387476,33721.797341503654,33721.797341503654,135173.18009629272,135173.18009629272,135173.18009629272,135173.18009629272,135173.18009629272,135173.18009629272,0.0,0.0,0.0,168894.97743779636
8,2022-10-01,34050.63643656892,137154.40202653347,201514.21850503626,34050.63643656892,34050.63643656892,135173.1800964551,135173.1800964551,135173.1800964551,135173.1800964551,135173.1800964551,135173.1800964551,0.0,0.0,0.0,169223.81653302402
9,2023-01-01,34379.47555498621,135581.0808409187,201002.0853965842,34379.47555498621,34379.47555498621,135173.18009652846,135173.18009652846,135173.18009652846,135173.18009652846,135173.18009652846,135173.18009652846,0.0,0.0,0.0,169552.65565151468
10,2023-04-01,34701.165996916156,84457.28464349826,156068.1028532116,34701.165996916156,34701.165996916156,84366.6698951237,84366.6698951237,84366.6698951237,84366.6698951237,84366.6698951237,84366.6698951237,0.0,0.0,0.0,119067.83589203986
11,2023-07-01,35026.43077708977,120912.32892699307,188224.02407250184,35026.43077708977,35026.43077708977,118425.60718449025,118425.60718449025,118425.60718449025,118425.60718449025,118425.60718449025,118425.60718449025,0.0,0.0,0.0,153452.03796158003
12,2023-09-30,35351.69555726339,137297.57928088814,208286.59516974183,35351.69539338845,35351.69570952172,135173.18009649758,135173.18009649758,135173.18009649758,135173.18009649758,135173.18009649758,135173.18009649758,0.0,0.0,0.0,170524.87565376097
