,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-05-01,1792.275003,12712.20166060391,15375.094844743102,1792.275003,1792.275003,12277.011106232341,12277.011106232341,12277.011106232341,12277.011106232341,12277.011106232341,12277.011106232341,0.0,0.0,0.0,14069.286109232342
1,2020-08-01,1400.791997970179,12278.52015509969,15015.098246627746,1400.791997970179,1400.791997970179,12277.011106262058,12277.011106262058,12277.011106262058,12277.011106262058,12277.011106262058,12277.011106262058,0.0,0.0,0.0,13677.803104232236
2,2020-11-01,1009.308992366653,11833.593423494387,14649.09172729976,1009.308992366653,1009.308992366653,12277.011106197759,12277.011106197759,12277.011106197759,12277.011106197759,12277.011106197759,12277.011106197759,0.0,0.0,0.0,13286.32009856441
3,2021-02-01,617.8259860015218,11564.24204258958,14363.216956380675,617.8259860015218,617.8259860015218,12277.01110627448,12277.01110627448,12277.01110627448,12277.01110627448,12277.01110627448,12277.01110627448,0.0,0.0,0.0,12894.837092276002
4,2021-05-01,239.10872924811474,13235.510432531517,16026.598778005602,239.10872924811474,239.10872924811474,14359.872663002094,14359.872663002094,14359.872663002094,14359.872663002094,14359.872663002094,14359.872663002094,0.0,0.0,0.0,14598.981392250209
5,2021-08-01,-152.37427867125507,12725.836473400306,15659.518875411486,-152.37427867125507,-152.37427867125507,14359.872663003418,14359.872663003418,14359.872663003418,14359.872663003418,14359.872663003418,14359.872663003418,0.0,0.0,0.0,14207.498384332162
6,2021-11-01,-543.8572875979335,12346.613608177433,15136.279028291086,-543.8572875979335,-543.8572875979335,14359.872662999913,14359.872662999913,14359.872662999913,14359.872662999913,14359.872662999913,14359.872662999913,0.0,0.0,0.0,13816.01537540198
7,2022-02-01,-935.3402957923665,12092.385725110596,14744.195828311505,-935.3402957923665,-935.3402957923665,14359.872662998558,14359.872662998558,14359.872662998558,14359.872662998558,14359.872662998558,14359.872662998558,0.0,0.0,0.0,13424.532367206191
8,2022-05-01,-1314.0575527892292,8623.499407021543,11589.954061560382,-1314.0575527892292,-1314.0575527892292,11391.790345721693,11391.790345721693,11391.790345721693,11391.790345721693,11391.790345721693,11391.790345721693,0.0,0.0,0.0,10077.732792932464
9,2022-08-01,-1705.540560386726,8315.940363485452,11090.821996503408,-1705.540560386726,-1705.540560386726,11391.790345691978,11391.790345691978,11391.790345691978,11391.790345691978,11391.790345691978,11391.790345691978,0.0,0.0,0.0,9686.249785305252
10,2022-11-01,-2097.0235679842226,7896.762080625702,10726.690205876448,-2097.0235679842226,-2097.0235679842226,11391.79034572102,11391.79034572102,11391.79034572102,11391.79034572102,11391.79034572102,11391.79034572102,0.0,0.0,0.0,9294.766777736797
11,2023-02-01,-2488.5065755817195,7517.85587772727,10374.987127141863,-2488.5065755817195,-2488.5065755817195,11391.790345785317,11391.790345785317,11391.790345785317,11391.790345785317,11391.790345785317,11391.790345785317,0.0,0.0,0.0,8903.283770203598
12,2023-03-31,-2735.3110803714453,8102.02169491008,10899.047599516089,-2735.311090935803,-2735.3110705739755,12277.011106289872,12277.011106289872,12277.011106289872,12277.011106289872,12277.011106289872,12277.011106289872,0.0,0.0,0.0,9541.700025918428
