,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-05-01,236.3380988,1060.6296786427051,1783.218811633791,236.3380988,236.3380988,1173.1337389364016,1173.1337389364016,1173.1337389364016,1173.1337389364016,1173.1337389364016,1173.1337389364016,0.0,0.0,0.0,1409.4718377364015
1,2020-08-01,246.84872209383698,1056.235065364237,1779.4221637515827,246.84872209383698,246.84872209383698,1173.133738940268,1173.133738940268,1173.133738940268,1173.133738940268,1173.133738940268,1173.133738940268,0.0,0.0,0.0,1419.982461034105
2,2020-11-01,257.35934543169327,1052.7214925141343,1805.3419426420226,257.35934543169327,257.35934543169327,1173.133738931902,1173.133738931902,1173.133738931902,1173.133738931902,1173.133738931902,1173.133738931902,0.0,0.0,0.0,1430.4930843635952
3,2021-02-01,267.86996880631375,1102.5636971882107,1797.2982143771012,267.86996880631375,267.86996880631375,1173.133738941884,1173.133738941884,1173.133738941884,1173.133738941884,1173.133738941884,1173.133738941884,0.0,0.0,0.0,1441.003707748198
4,2021-05-01,278.0378342851232,1928.5465894429835,2639.6367422342278,278.0378342851232,278.0378342851232,2002.164062400164,2002.164062400164,2002.164062400164,2002.164062400164,2002.164062400164,2002.164062400164,0.0,0.0,0.0,2280.2018966852875
5,2021-08-01,288.5484367786938,1948.3170123645596,2645.9335747731907,288.5484367786938,288.5484367786938,2002.1640624002682,2002.1640624002682,2002.1640624002682,2002.1640624002682,2002.1640624002682,2002.1640624002682,0.0,0.0,0.0,2290.712499178962
6,2021-11-01,299.05903924189334,1936.0104776320297,2651.5541376243245,299.05903924189334,299.05903924189334,2002.1640623999933,2002.1640623999933,2002.1640623999933,2002.1640623999933,2002.1640623999933,2002.1640623999933,0.0,0.0,0.0,2301.223101641887
7,2022-02-01,309.56964170722995,1940.1690800811452,2665.3174443538887,309.56964170722995,309.56964170722995,2002.164062399887,2002.164062399887,2002.164062399887,2002.164062399887,2002.164062399887,2002.164062399887,0.0,0.0,0.0,2311.733704107117
8,2022-05-01,319.7375070903654,1067.4122662209252,1775.7632553047163,319.7375070903654,319.7375070903654,1103.630832257618,1103.630832257618,1103.630832257618,1103.630832257618,1103.630832257618,1103.630832257618,0.0,0.0,0.0,1423.3683393479835
9,2022-08-01,330.24810951706434,1094.4671861643762,1802.7732107215,330.24810951706434,330.24810951706434,1103.6308322537518,1103.6308322537518,1103.6308322537518,1103.6308322537518,1103.6308322537518,1103.6308322537518,0.0,0.0,0.0,1433.8789417708163
10,2022-11-01,340.7587119437632,1079.6033674335358,1814.566276321467,340.7587119437632,340.7587119437632,1103.6308322575308,1103.6308322575308,1103.6308322575308,1103.6308322575308,1103.6308322575308,1103.6308322575308,0.0,0.0,0.0,1444.389544201294
11,2023-02-01,351.2693143704621,1086.2562932907197,1797.6316692270027,351.2693143704621,351.2693143704621,1103.6308322658965,1103.6308322658965,1103.6308322658965,1103.6308322658965,1103.6308322658965,1103.6308322658965,0.0,0.0,0.0,1454.9001466363586
12,2023-03-31,357.8955637264245,1158.6888810235894,1890.3238228962848,357.8955607405093,357.8955668234062,1173.1337389438868,1173.1337389438868,1173.1337389438868,1173.1337389438868,1173.1337389438868,1173.1337389438868,0.0,0.0,0.0,1531.0293026703112
