,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,1925.61908,3104.257121536784,8357.704489955793,1925.61908,1925.61908,3678.710504017383,3678.710504017383,3678.710504017383,3678.710504017383,3678.710504017383,3678.710504017383,0.0,0.0,0.0,5604.329584017383
1,2021-01-01,1926.4562275761402,3262.444089665049,8165.006575142075,1926.4562275761402,1926.4562275761402,3678.710504009762,3678.710504009762,3678.710504009762,3678.710504009762,3678.710504009762,3678.710504009762,0.0,0.0,0.0,5605.166731585902
2,2021-04-01,1927.275175820669,5360.425639797153,10380.459856455722,1927.275175820669,1927.275175820669,5997.38081599553,5997.38081599553,5997.38081599553,5997.38081599553,5997.38081599553,5997.38081599553,0.0,0.0,0.0,7924.655991816198
3,2021-07-01,1928.1032227431288,7372.434576378738,12488.548601504639,1928.1032227431288,1928.1032227431288,8086.726801997413,8086.726801997413,8086.726801997413,8086.726801997413,8086.726801997413,8086.726801997413,0.0,0.0,0.0,10014.830024740542
4,2021-10-01,1928.9403689966994,7624.968183251082,12603.99533561696,1928.9403689966994,1928.9403689966994,8086.726801993938,8086.726801993938,8086.726801993938,8086.726801993938,8086.726801993938,8086.726801993938,0.0,0.0,0.0,10015.667170990637
5,2022-01-01,1929.7775153798648,7491.053639983283,12446.586288258664,1929.7775153798648,1929.7775153798648,8086.726802003117,8086.726802003117,8086.726802003117,8086.726802003117,8086.726802003117,8086.726802003117,0.0,0.0,0.0,10016.504317382982
6,2022-04-01,1930.5964627755195,12441.717731759545,17557.46528530196,1930.5964627755195,1930.5964627755195,13057.153717994415,13057.153717994415,13057.153717994415,13057.153717994415,13057.153717994415,13057.153717994415,0.0,0.0,0.0,14987.750180769935
7,2022-07-01,1931.4245100586518,5428.176912175822,10470.892060049751,1931.4245100586518,1931.4245100586518,5997.380816010894,5997.380816010894,5997.380816010894,5997.380816010894,5997.380816010894,5997.380816010894,0.0,0.0,0.0,7928.805326069545
8,2022-10-01,1932.2616566228755,5492.506283119008,10571.747132592029,1932.2616566228755,1932.2616566228755,5997.380815994404,5997.380815994404,5997.380815994404,5997.380815994404,5997.380815994404,5997.380815994404,0.0,0.0,0.0,7929.642472617279
9,2023-01-01,1933.0988031870986,5526.0893068931155,10274.533012742679,1933.0988031870986,1933.0988031870986,5997.380815986957,5997.380815986957,5997.380815986957,5997.380815986957,5997.380815986957,5997.380815986957,0.0,0.0,0.0,7930.479619174055
10,2023-04-01,1933.9177509129693,3336.14195332867,8131.614004978318,1933.9177509129693,1933.9177509129693,3678.710504007751,3678.710504007751,3678.710504007751,3678.710504007751,3678.710504007751,3678.710504007751,0.0,0.0,0.0,5612.62825492072
11,2023-06-30,1934.7366986388402,5422.032861731794,10248.430329479235,1934.736689663599,1934.7367085435812,5997.380816006583,5997.380816006583,5997.380816006583,5997.380816006583,5997.380816006583,5997.380816006583,0.0,0.0,0.0,7932.1175146454225
