,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,13.27820134,-1286.5204631266797,530.674087093509,13.27820134,13.27820134,-442.81618869207045,-442.81618869207045,-442.81618869207045,-442.81618869207045,-442.81618869207045,-442.81618869207045,0.0,0.0,0.0,-429.53798735207045
1,2021-01-01,417.8996251031578,-927.2994231168823,873.3622408304013,417.8996251031578,417.8996251031578,-442.81618869554654,-442.81618869554654,-442.81618869554654,-442.81618869554654,-442.81618869554654,-442.81618869554654,0.0,0.0,0.0,-24.91656359238874
2,2021-04-01,813.7248973174145,60.52238218051527,1890.5746661386847,813.7248973174145,813.7248973174145,189.90332089796092,189.90332089796092,189.90332089796092,189.90332089796092,189.90332089796092,189.90332089796092,0.0,0.0,0.0,1003.6282182153755
3,2021-07-01,1213.9482635054937,-132.34434286231192,1735.9211459937876,1213.9482635054937,1213.9482635054937,-365.70926380070614,-365.70926380070614,-365.70926380070614,-365.70926380070614,-365.70926380070614,-365.70926380070614,0.0,0.0,0.0,848.2389997047876
4,2021-10-01,1618.5697041945796,419.86735748187493,2188.8287425013827,1618.5697041945796,1618.5697041945796,-365.70926380165434,-365.70926380165434,-365.70926380165434,-365.70926380165434,-365.70926380165434,-365.70926380165434,0.0,0.0,0.0,1252.8604403929253
5,2022-01-01,2023.1911614370695,695.1553541275857,2623.9007077070537,2023.1911614370695,2023.1911614370695,-365.70926379914977,-365.70926379914977,-365.70926379914977,-365.70926379914977,-365.70926379914977,-365.70926379914977,0.0,0.0,0.0,1657.4818976379197
6,2022-04-01,2419.016510292275,3393.9471011708115,5162.629139966435,2419.016510292275,2419.016510292275,1901.6259799984757,1901.6259799984757,1901.6259799984757,1901.6259799984757,1901.6259799984757,1901.6259799984757,0.0,0.0,0.0,4320.642490290751
7,2022-07-01,2819.2399038419217,2055.006743477523,3912.964711574941,2819.2399038419217,2819.2399038419217,189.90332090496952,189.90332090496952,189.90332090496952,189.90332090496952,189.90332090496952,189.90332090496952,0.0,0.0,0.0,3009.143224746891
8,2022-10-01,3223.8613189712523,2483.342796049095,4333.547513441306,3223.8613189712523,3223.8613189712523,189.90332089744766,189.90332089744766,189.90332089744766,189.90332089744766,189.90332089744766,189.90332089744766,0.0,0.0,0.0,3413.7646398687
9,2023-01-01,3628.4827341005835,2908.66490743935,4694.059199250108,3628.4827341005835,3628.4827341005835,189.90332089405,189.90332089405,189.90332089405,189.90332089405,189.90332089405,189.90332089405,0.0,0.0,0.0,3818.3860549946335
10,2023-04-01,4024.308031509712,2610.136789777377,4424.612120613059,4024.308031509712,4024.308031509712,-442.8161886964643,-442.8161886964643,-442.8161886964643,-442.8161886964643,-442.8161886964643,-442.8161886964643,0.0,0.0,0.0,3581.4918428132473
11,2023-06-30,4420.13332891884,3694.478662480541,5461.2177571579705,4420.133313086675,4420.133345869943,189.90332090300294,189.90332090300294,189.90332090300294,189.90332090300294,189.90332090300294,189.90332090300294,0.0,0.0,0.0,4610.036649821843
