,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,2093.3722485,139.58212086896313,9426.037799072119,2093.3722485,2093.3722485,2395.7245304885796,2395.7245304885796,2395.7245304885796,2395.7245304885796,2395.7245304885796,2395.7245304885796,0.0,0.0,0.0,4489.09677898858
1,2021-01-01,2456.913510868421,295.60586283228986,9613.616018329933,2456.913510868421,2456.913510868421,2395.7245304935864,2395.7245304935864,2395.7245304935864,2395.7245304935864,2395.7245304935864,2395.7245304935864,0.0,0.0,0.0,4852.638041362007
2,2021-04-01,2812.551702333577,4056.5104772312,13584.15292122071,2812.551702333577,2812.551702333577,6031.389289502937,6031.389289502937,6031.389289502937,6031.389289502937,6031.389289502937,6031.389289502937,0.0,0.0,0.0,8843.940991836513
3,2021-07-01,3172.1414290757943,12379.007068987856,22403.733739177984,3172.1414290757943,3172.1414290757943,14182.103209495943,14182.103209495943,14182.103209495943,14182.103209495943,14182.103209495943,14182.103209495943,0.0,0.0,0.0,17354.244638571738
4,2021-10-01,3535.682691396178,13198.220264370508,22596.14902314718,3535.682691396178,3535.682691396178,14182.103209490495,14182.103209490495,14182.103209490495,14182.103209490495,14182.103209490495,14182.103209490495,0.0,0.0,0.0,17717.785900886673
5,2022-01-01,3899.2239535839803,13187.455942726403,23034.167340826545,3899.2239535839803,3899.2239535839803,14182.103209504887,14182.103209504887,14182.103209504887,14182.103209504887,14182.103209504887,14182.103209504887,0.0,0.0,0.0,18081.327163088867
6,2022-04-01,4254.8621448037,10381.70813844438,19820.993846216334,4254.8621448037,4254.8621448037,10916.954950491243,10916.954950491243,10916.954950491243,10916.954950491243,10916.954950491243,10916.954950491243,0.0,0.0,0.0,15171.817095294944
7,2022-07-01,4614.451871386406,5787.488453281224,15558.722849979671,4614.451871386406,4614.451871386406,6031.389289492845,6031.389289492845,6031.389289492845,6031.389289492845,6031.389289492845,6031.389289492845,0.0,0.0,0.0,10645.841160879252
8,2022-10-01,4977.993133291009,6256.98930385011,15833.638166733093,4977.993133291009,4977.993133291009,6031.389289503676,6031.389289503676,6031.389289503676,6031.389289503676,6031.389289503676,6031.389289503676,0.0,0.0,0.0,11009.382422794686
9,2023-01-01,5341.534395195614,6488.958813325733,16272.567108123172,5341.534395195614,5341.534395195614,6031.389289508568,6031.389289508568,6031.389289508568,6031.389289508568,6031.389289508568,6031.389289508568,0.0,0.0,0.0,11372.923684704183
10,2023-04-01,5697.172586189248,3291.611426759835,12876.088010181786,5697.172586189248,5697.172586189248,2395.724530494908,2395.724530494908,2395.724530494908,2395.724530494908,2395.724530494908,2395.724530494908,0.0,0.0,0.0,8092.897116684157
11,2023-06-30,6052.810777182883,7464.6639516100495,16793.283835097674,6052.810760574665,6052.810795034338,6031.389289495675,6031.389289495675,6031.389289495675,6031.389289495675,6031.389289495675,6031.389289495675,0.0,0.0,0.0,12084.200066678557
