,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,7399.719972,22292.488761443354,33460.080923984046,7399.719972,7399.719972,20377.76159879768,20377.76159879768,20377.76159879768,20377.76159879768,20377.76159879768,20377.76159879768,0.0,0.0,0.0,27777.481570797678
1,2021-01-01,6118.588045578947,20281.53932176492,32429.08539388793,6118.588045578947,6118.588045578947,20377.761598798694,20377.761598798694,20377.761598798694,20377.761598798694,20377.761598798694,20377.761598798694,0.0,0.0,0.0,26496.34964437764
2,2021-04-01,4865.306810814117,30864.413861043184,42141.36653958058,4865.306810814117,4865.306810814117,31701.3953796006,31701.3953796006,31701.3953796006,31701.3953796006,31701.3953796006,31701.3953796006,0.0,0.0,0.0,36566.70219041472
3,2021-07-01,3598.100226235682,31720.021038975523,42937.83829523996,3598.100226235682,3598.100226235682,33547.446907307356,33547.446907307356,33547.446907307356,33547.446907307356,33547.446907307356,33547.446907307356,0.0,0.0,0.0,37145.54713354304
4,2021-10-01,2316.968295283927,30135.22100274102,41351.68642298775,2316.968295283927,2316.968295283927,33547.44690729039,33547.44690729039,33547.44690729039,33547.44690729039,33547.44690729039,33547.44690729039,0.0,0.0,0.0,35864.41520257432
5,2022-01-01,1035.8363625979775,29024.799897961137,40503.637726195826,1035.8363625979775,1035.8363625979775,33547.446907335216,33547.446907335216,33547.446907335216,33547.446907335216,33547.446907335216,33547.446907335216,0.0,0.0,0.0,34583.28326993319
6,2022-04-01,-217.4448751462552,26966.46026327337,38392.54472592348,-217.4448751462552,-217.4448751462552,32882.51462625273,32882.51462625273,32882.51462625273,32882.51462625273,32882.51462625273,32882.51462625273,0.0,0.0,0.0,32665.06975110647
7,2022-07-01,-1484.6514606759588,24461.492857278306,35582.878313802765,-1484.6514606759588,-1484.6514606759588,31701.39537959854,31701.39537959854,31701.39537959854,31701.39537959854,31701.39537959854,31701.39537959854,0.0,0.0,0.0,30216.74391892258
8,2022-10-01,-2765.783393798423,22828.341984060145,34539.03507288768,-2765.783393798423,-2765.783393798423,31701.39537960074,31701.39537960074,31701.39537960074,31701.39537960074,31701.39537960074,31701.39537960074,0.0,0.0,0.0,28935.61198580232
9,2023-01-01,-4046.915326920885,22281.787071841285,33355.66101459843,-4046.915326920885,-4046.915326920885,31701.395379601745,31701.395379601745,31701.395379601745,31701.395379601745,31701.395379601745,31701.395379601745,0.0,0.0,0.0,27654.48005268086
10,2023-04-01,-5300.1965658450345,9668.111224110482,21027.365015052077,-5300.1965658450345,-5300.1965658450345,20377.761598798967,20377.761598798967,20377.761598798967,20377.761598798967,20377.761598798967,20377.761598798967,0.0,0.0,0.0,15077.565032953931
11,2023-06-30,-6553.477804769181,19786.615447665517,30928.75044086985,-6553.477830666128,-6553.47777624775,31701.39537959912,31701.39537959912,31701.39537959912,31701.39537959912,31701.39537959912,31701.39537959912,0.0,0.0,0.0,25147.91757482994
