,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,341.835148,837.3713938252215,1467.2870544461648,341.835148,341.835148,817.8590787999694,817.8590787999694,817.8590787999694,817.8590787999694,817.8590787999694,817.8590787999694,0.0,0.0,0.0,1159.6942267999693
1,2021-01-01,373.9892488771929,876.8098581752399,1502.188639896324,373.9892488771929,373.9892488771929,817.8590787999827,817.8590787999827,817.8590787999827,817.8590787999827,817.8590787999827,817.8590787999827,0.0,0.0,0.0,1191.8483276771756
2,2021-04-01,405.444347652479,1111.5507663109552,1743.6189713906015,405.444347652479,405.444347652479,1027.161877200008,1027.161877200008,1027.161877200008,1027.161877200008,1027.161877200008,1027.161877200008,0.0,0.0,0.0,1432.6062248524868
3,2021-07-01,437.2489474346634,1936.634580266102,2587.7626299544972,437.2489474346634,437.2489474346634,1816.6214686317664,1816.6214686317664,1816.6214686317664,1816.6214686317664,1816.6214686317664,1816.6214686317664,0.0,0.0,0.0,2253.8704160664297
4,2021-10-01,469.4030482250411,1957.0331546358227,2597.040726354499,469.4030482250411,469.4030482250411,1816.6214686314527,1816.6214686314527,1816.6214686314527,1816.6214686314527,1816.6214686314527,1816.6214686314527,0.0,0.0,0.0,2286.024516856494
5,2022-01-01,501.55714899071216,1991.1215676100144,2659.8122862537916,501.55714899071216,501.55714899071216,1816.6214686322812,1816.6214686322812,1816.6214686322812,1816.6214686322812,1816.6214686322812,1816.6214686322812,0.0,0.0,0.0,2318.1786176229934
6,2022-04-01,533.0122475213991,2034.2977654956571,2671.6474826857784,533.0122475213991,533.0122475213991,1807.9593273674957,1807.9593273674957,1807.9593273674957,1807.9593273674957,1807.9593273674957,1807.9593273674957,0.0,0.0,0.0,2340.971574888895
7,2022-07-01,564.8168471100341,1281.1364852602985,1923.6507815894768,564.8168471100341,564.8168471100341,1027.161877199981,1027.161877199981,1027.161877199981,1027.161877199981,1027.161877199981,1027.161877199981,0.0,0.0,0.0,1591.9787243100152
8,2022-10-01,596.9709478083591,1322.5613152831984,1928.5236593444426,596.9709478083591,596.9709478083591,1027.1618772000097,1027.1618772000097,1027.1618772000097,1027.1618772000097,1027.1618772000097,1027.1618772000097,0.0,0.0,0.0,1624.1328250083689
9,2023-01-01,629.1250485066842,1337.986011239891,1968.7684686777282,629.1250485066842,629.1250485066842,1027.1618772000224,1027.1618772000224,1027.1618772000224,1027.1618772000224,1027.1618772000224,1027.1618772000224,0.0,0.0,0.0,1656.2869257067066
10,2023-04-01,660.5801470159151,1137.9216536812667,1804.8793192109486,660.5801470159151,660.5801470159151,817.8590787999865,817.8590787999865,817.8590787999865,817.8590787999865,817.8590787999865,817.8590787999865,0.0,0.0,0.0,1478.4392258159016
11,2023-06-30,692.0352455251461,1400.6966095334733,2028.7925821417848,692.03524399656,692.035247297535,1027.1618771999886,1027.1618771999886,1027.1618771999886,1027.1618771999886,1027.1618771999886,1027.1618771999886,0.0,0.0,0.0,1719.1971227251347
