,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2020-10-01,6145.7216149999995,16893.245980499,30364.090974979874,6145.7216149999995,6145.7216149999995,17678.641723726352,17678.641723726352,17678.641723726352,17678.641723726352,17678.641723726352,17678.641723726352,0.0,0.0,0.0,23824.36333872635
1,2021-01-01,6432.899204258332,17375.304296920218,30912.15414631129,6432.899204258332,6432.899204258332,17678.6417237148,17678.6417237148,17678.6417237148,17678.6417237148,17678.6417237148,17678.6417237148,0.0,0.0,0.0,24111.540927973132
2,2021-04-01,6713.83380349428,23741.127708939806,36542.127257134176,6713.83380349428,6713.83380349428,23531.704108293223,23531.704108293223,23531.704108293223,23531.704108293223,23531.704108293223,23531.704108293223,0.0,0.0,0.0,30245.5379117875
3,2021-07-01,6997.889899766807,30667.54846691505,44279.958685516125,6997.889899766807,6997.889899766807,30581.52161489347,30581.52161489347,30581.52161489347,30581.52161489347,30581.52161489347,30581.52161489347,0.0,0.0,0.0,37579.41151466028
4,2021-10-01,7285.067491618043,30722.24363797036,44799.42334780285,7285.067491618043,7285.067491618043,30581.5216148847,30581.5216148847,30581.5216148847,30581.5216148847,30581.5216148847,30581.5216148847,0.0,0.0,0.0,37866.58910650274
5,2022-01-01,7572.245084404075,31223.1391629469,45345.414702462294,7572.245084404075,7572.245084404075,30581.521614907866,30581.521614907866,30581.521614907866,30581.521614907866,30581.521614907866,30581.521614907866,0.0,0.0,0.0,38153.76669931194
6,2022-04-01,7853.179687568611,39225.53948890801,52708.05693785628,7853.179687568611,7853.179687568611,38116.11473308591,38116.11473308591,38116.11473308591,38116.11473308591,38116.11473308591,38116.11473308591,0.0,0.0,0.0,45969.29442065452
7,2022-07-01,8137.2357873345745,24843.584543344612,37996.646638954655,8137.2357873345745,8137.2357873345745,23531.704108316517,23531.704108316517,23531.704108316517,23531.704108316517,23531.704108316517,23531.704108316517,0.0,0.0,0.0,31668.939895651092
8,2022-10-01,8424.413384221947,24899.68734188052,38797.967489229646,8424.413384221947,8424.413384221947,23531.70410829152,23531.70410829152,23531.70410829152,23531.70410829152,23531.70410829152,23531.70410829152,0.0,0.0,0.0,31956.11749251347
9,2023-01-01,8711.590981109319,25155.088396317828,39208.77200501702,8711.590981109319,8711.590981109319,23531.704108280228,23531.704108280228,23531.704108280228,23531.704108280228,23531.704108280228,23531.704108280228,0.0,0.0,0.0,32243.295089389547
10,2023-04-01,8992.525586760008,19440.920718727935,33696.922289482376,8992.525586760008,8992.525586760008,17678.64172371175,17678.64172371175,17678.64172371175,17678.64172371175,17678.64172371175,17678.64172371175,0.0,0.0,0.0,26671.167310471756
11,2023-06-30,9273.460192410696,25986.430374840947,39675.19707374437,9273.460164379632,9273.460225493594,23531.70410830998,23531.70410830998,23531.70410830998,23531.70410830998,23531.70410830998,23531.70410830998,0.0,0.0,0.0,32805.16430072067
